SECONDS;PID;VALUE;UNITS;LATITUDE;LONGTITUDE
7.414333333333343;Throttle position;22.7450980392157;%;40.9819644;29.0978071
7.496333333333314;Throttle position;14.5098039215686;%;40.9819644;29.0978071
7.577483333333293;Throttle position;23.1372549019608;%;40.9819644;29.0978071
7.667849999999938;Throttle position;14.5098039215686;%;40.9819644;29.0978071
7.75049999999998;Throttle position;22.3529411764706;%;40.9844284;29.102988
7.838433333333281;Throttle position;14.9019607843137;%;40.9844284;29.102988
7.917749999999917;Throttle position;21.1764705882353;%;40.9844284;29.102988
8.008299999999993;Throttle position;23.5294117647059;%;40.9844284;29.102988
8.088516666666571;Throttle position;17.6470588235294;%;40.986985;29.1085234
8.179266666666566;Throttle position;23.1372549019608;%;40.986985;29.1085234
8.276949999999973;Throttle position;24.7058823529412;%;40.9891102617173;29.1099851772458
8.359366666666634;Throttle position;14.9019607843137;%;40.9899422;29.1088096
8.44393333333331;Throttle position;21.9607843137255;%;40.9899422;29.1088096
8.522816666666646;Throttle position;27.4509803921569;%;40.9899422;29.1088096
8.608749999999903;Throttle position;23.921568627451;%;40.9899422;29.1088096
8.694666666666672;Throttle position;23.921568627451;%;40.9926131;29.1138023
8.77516666666658;Throttle position;26.2745098039216;%;40.9926131;29.1138023
8.860049999999925;Throttle position;22.3529411764706;%;40.9926131;29.1138023
8.944999999999952;Throttle position;14.5098039215686;%;40.9926131;29.1138023
9.03258333333324;Throttle position;24.3137254901961;%;40.9940973;29.1202196
9.113499999999961;Throttle position;27.0588235294118;%;40.9940973;29.1202196
9.197749999999965;Throttle position;25.4901960784314;%;40.9940973;29.1202196
9.28196666666663;Throttle position;24.3137254901961;%;40.9940973;29.1202196
9.367099999999967;Throttle position;24.3137254901961;%;40.9946404;29.1234488
9.45044999999991;Throttle position;24.7058823529412;%;40.9946404;29.1234488
9.535816666666626;Throttle position;22.7450980392157;%;40.9946404;29.1234488
9.617733333333309;Throttle position;25.0980392156863;%;40.9946404;29.1234488
9.70614999999998;Throttle position;25.8823529411765;%;40.9967864;29.1301594
9.78738333333325;Throttle position;26.2745098039216;%;40.9967864;29.1301594
9.885866666666576;Throttle position;26.2745098039216;%;40.9969899910976;29.1350414585009
9.98133333333329;Throttle position;23.5294117647059;%;40.9969478949875;29.1359204561554
10.065649999999975;Throttle position;22.7450980392157;%;40.9966718;29.135118
10.14481666666664;Throttle position;16.8627450980392;%;40.9966718;29.135118
10.229399999999925;Throttle position;24.7058823529412;%;40.9966718;29.135118
10.315166666666604;Throttle position;27.843137254902;%;40.9966718;29.135118
10.40074999999997;Throttle position;29.0196078431373;%;40.995892;29.1424899
10.48283333333323;Throttle position;28.2352941176471;%;40.995892;29.1424899
10.56904999999994;Throttle position;28.2352941176471;%;40.995892;29.1424899
10.653699999999905;Throttle position;25.0980392156863;%;40.995892;29.1424899
10.73753333333334;Throttle position;25.8823529411765;%;40.9960682;29.1476538
10.820249999999941;Throttle position;27.4509803921569;%;40.9954259;29.1514213
10.905483333333299;Throttle position;28.6274509803922;%;40.9954259;29.1514213
10.989933333333344;Throttle position;25.4901960784314;%;40.9954259;29.1514213
11.077066666666603;Throttle position;22.7450980392157;%;40.9954259;29.1514213
11.161566666666598;Throttle position;25.8823529411765;%;40.9954259;29.1514213
11.247916666666667;Throttle position;15.6862745098039;%;40.9954259;29.1514213
11.32558333333327;Throttle position;26.2745098039216;%;40.9942236;29.1625048
11.411533333333258;Throttle position;25.8823529411765;%;40.9942236;29.1625048
11.494733333333231;Throttle position;21.1764705882353;%;40.9942236;29.1625048
11.583083333333343;Throttle position;25.0980392156863;%;40.9939993;29.1654119
11.667733333333308;Throttle position;28.2352941176471;%;40.9939993;29.1654119
11.75088333333333;Throttle position;14.9019607843137;%;40.9939993;29.1654119
11.84411666666662;Throttle position;14.9019607843137;%;40.9939993;29.1654119
11.924333333333319;Throttle position;25.0980392156863;%;40.9927824;29.1708626
12.005449999999959;Throttle position;23.1372549019608;%;40.9927824;29.1708626
12.089999999999902;Throttle position;29.4117647058824;%;40.9927824;29.1708626
12.175283333333331;Throttle position;29.8039215686275;%;40.9927824;29.1708626
12.258516666666644;Throttle position;25.4901960784314;%;40.990431;29.1750725
12.34343333333333;Throttle position;23.5294117647059;%;40.990431;29.1750725
12.428483333333254;Throttle position;16.078431372549;%;40.990431;29.1750725
12.516666666666667;Throttle position;25.8823529411765;%;40.990431;29.1750725
12.603399999999965;Throttle position;24.3137254901961;%;40.9896332;29.1834253
12.68714999999999;Throttle position;16.078431372549;%;40.9896332;29.1834253
12.772916666666667;Throttle position;22.3529411764706;%;40.9896332;29.1834253
12.858716666666563;Throttle position;22.7450980392157;%;40.9896332;29.1834253
12.94424999999998;Throttle position;24.3137254901961;%;40.9896332;29.1834253
13.026566666666621;Throttle position;25.8823529411765;%;40.989319;29.1875768
13.110949999999987;Throttle position;23.5294117647059;%;40.989319;29.1875768
13.196099999999934;Throttle position;24.3137254901961;%;40.989319;29.1875768
13.283199999999972;Throttle position;17.6470588235294;%;40.9860145;29.1984764
13.36393333333326;Throttle position;20.0;%;40.9860145;29.1984764
13.453000000000005;Throttle position;23.1372549019608;%;40.9860145;29.1984764
13.541583333333255;Throttle position;21.1764705882353;%;40.9860145;29.1984764
13.628466666666645;Throttle position;16.078431372549;%;40.9823435;29.2075587
13.713483333333231;Throttle position;25.8823529411765;%;40.9823435;29.2075587
13.79954999999997;Throttle position;26.6666666666667;%;40.9823435;29.2075587
13.885533333333296;Throttle position;16.078431372549;%;40.9823435;29.2075587
13.970633333333293;Throttle position;15.6862745098039;%;40.9822182;29.2105849
14.06954999999992;Throttle position;16.078431372549;%;40.9815945;29.2115147
14.152466666666562;Throttle position;27.4509803921569;%;40.9812611;29.212723
14.233516666666644;Throttle position;16.078431372549;%;40.9812611;29.212723
14.316016666666595;Throttle position;25.4901960784314;%;40.9812611;29.212723
14.398466666666597;Throttle position;21.5686274509804;%;40.9812611;29.212723
14.484066666666573;Throttle position;24.7058823529412;%;40.9812611;29.212723
14.564533333333262;Throttle position;23.5294117647059;%;40.9782447;29.2202731
14.648499999999936;Throttle position;24.3137254901961;%;40.9782447;29.2202731
14.733283333333263;Throttle position;25.0980392156863;%;40.9782447;29.2202731
14.81933333333327;Throttle position;25.0980392156863;%;40.9782447;29.2202731
14.901666666666642;Throttle position;23.921568627451;%;40.9763691;29.2288813
14.984766666666594;Throttle position;25.0980392156863;%;40.9763691;29.2288813
15.074783333333228;Throttle position;26.2745098039216;%;40.9763691;29.2288813
15.160933333333256;Throttle position;20.3921568627451;%;40.9763691;29.2288813
15.242916666666618;Throttle position;16.8627450980392;%;40.9763691;29.2288813
15.327933333333325;Throttle position;16.078431372549;%;40.9757551;29.2355289
15.412850000000011;Throttle position;16.078431372549;%;40.9757551;29.2355289
15.501099999999981;Throttle position;16.8627450980392;%;40.9757551;29.2355289
15.582016666666581;Throttle position;15.6862745098039;%;40.9765209;29.2439367
15.671866666666634;Throttle position;25.4901960784314;%;40.9765209;29.2439367
15.752949999999935;Throttle position;16.078431372549;%;40.9765209;29.2439367
15.839916666666614;Throttle position;32.5490196078431;%;40.9765209;29.2439367
15.925449999999909;Throttle position;21.5686274509804;%;40.9749739;29.2507967
16.010566666666637;Throttle position;15.2941176470588;%;40.9749739;29.2507967
16.092083333333235;Throttle position;34.1176470588235;%;40.9749739;29.2507967
16.176883333333294;Throttle position;14.9019607843137;%;40.9749739;29.2507967
16.25724999999996;Throttle position;34.5098039215686;%;40.9749739;29.2507967
16.340850000000014;Throttle position;22.3529411764706;%;40.9720422;29.2562308
16.42418333333335;Throttle position;29.4117647058824;%;40.9720422;29.2562308
16.511099999999956;Throttle position;23.1372549019608;%;40.9720422;29.2562308
16.59423333333325;Throttle position;15.6862745098039;%;40.9697235;29.2618609
16.680533333333248;Throttle position;15.6862745098039;%;40.9697235;29.2618609
16.760816666666628;Throttle position;20.3921568627451;%;40.9697235;29.2618609
16.848483333333327;Throttle position;15.6862745098039;%;40.9697235;29.2618609
16.934999999999977;Throttle position;16.4705882352941;%;40.9692461;29.2676287
17.017116666666578;Throttle position;15.2941176470588;%;40.9692461;29.2676287
17.101933333333243;Throttle position;29.0196078431373;%;40.9692461;29.2676287
17.185049999999926;Throttle position;15.2941176470588;%;40.9692461;29.2676287
17.272016666666605;Throttle position;36.078431372549;%;40.9659483;29.2740248
17.35648333333326;Throttle position;15.2941176470588;%;40.9659483;29.2740248
17.439616666666673;Throttle position;15.2941176470588;%;40.9659483;29.2740248
17.527916666666595;Throttle position;21.5686274509804;%;40.9632279;29.2778455
17.61383333333324;Throttle position;35.6862745098039;%;40.9632279;29.2778455
17.704616666666578;Throttle position;15.2941176470588;%;40.9609683399381;29.2810235838756
17.791883333333317;Throttle position;16.078431372549;%;40.9604293;29.2816829
17.883616666666665;Throttle position;15.6862745098039;%;40.9598858404882;29.2841610318015
17.96879999999995;Throttle position;23.1372549019608;%;40.9595302665586;29.2850915602543
18.053849999999997;Throttle position;15.2941176470588;%;40.958454;29.2854271
18.134549999999944;Throttle position;15.6862745098039;%;40.958454;29.2854271
18.21954999999992;Throttle position;15.6862745098039;%;40.958454;29.2854271
18.304099999999988;Throttle position;22.7450980392157;%;40.958454;29.2854271
18.391116666666615;Throttle position;14.9019607843137;%;40.958454;29.2854271
18.471500000000013;Throttle position;29.4117647058824;%;40.9559372;29.2910427
18.557983333333322;Throttle position;29.0196078431373;%;40.9559372;29.2910427
18.639416666666634;Throttle position;26.2745098039216;%;40.9559372;29.2910427
18.72666666666664;Throttle position;14.9019607843137;%;40.9546032;29.2950844
18.808033333333274;Throttle position;36.8627450980392;%;40.9546032;29.2950844
18.898283333333286;Throttle position;28.6274509803922;%;40.9546032;29.2950844
18.97778333333323;Throttle position;19.2156862745098;%;40.9546032;29.2950844
19.064766666666642;Throttle position;15.2941176470588;%;40.9519066;29.3027086
19.152683333333336;Throttle position;27.843137254902;%;40.9519066;29.3027086
19.24248333333332;Throttle position;22.3529411764706;%;40.9519066;29.3027086
19.329316666666635;Throttle position;21.9607843137255;%;40.9494547;29.3057657
19.41109999999996;Throttle position;23.1372549019608;%;40.9530133;29.3026022
19.495933333333234;Throttle position;15.2941176470588;%;40.9530133;29.3026022
19.58138333333324;Throttle position;29.8039215686275;%;40.9530133;29.3026022
19.665749999999996;Throttle position;28.2352941176471;%;40.9530133;29.3026022
19.75053333333332;Throttle position;26.6666666666667;%;40.9530133;29.3026022
19.83218333333328;Throttle position;15.6862745098039;%;40.9473588;29.3117846
19.91786666666667;Throttle position;15.6862745098039;%;40.9473588;29.3117846
20.003499999999985;Throttle position;17.2549019607843;%;40.9473588;29.3117846
20.090033333333242;Throttle position;15.6862745098039;%;40.9376349;29.3259421
20.178266666666605;Throttle position;16.078431372549;%;40.9376349;29.3259421
20.26266666666658;Throttle position;15.6862745098039;%;40.9376349;29.3259421
20.348349999999968;Throttle position;16.078431372549;%;40.9366971;29.3247508
20.43223333333323;Throttle position;15.6862745098039;%;40.9366971;29.3247508
20.51459999999994;Throttle position;15.6862745098039;%;40.9366971;29.3247508
20.59574999999992;Throttle position;15.6862745098039;%;40.9366971;29.3247508
20.68073333333329;Throttle position;14.9019607843137;%;40.9366971;29.3247508
20.770866666666674;Throttle position;14.5098039215686;%;40.9397885;29.3234011
20.850883333333332;Throttle position;14.1176470588235;%;40.9397885;29.3234011
20.943049999999978;Throttle position;21.9607843137255;%;40.9397885;29.3234011
21.02616666666666;Throttle position;23.1372549019608;%;40.9358313;29.3313869
21.11128333333327;Throttle position;21.5686274509804;%;40.9358313;29.3313869
21.190133333333264;Throttle position;16.078431372549;%;40.9358313;29.3313869
21.27593333333328;Throttle position;16.4705882352941;%;40.9358313;29.3313869
21.357733333333332;Throttle position;14.5098039215686;%;40.9358313;29.3313869
21.44621666666656;Throttle position;14.5098039215686;%;40.931518;29.3287324
21.53174999999998;Throttle position;14.1176470588235;%;40.931518;29.3287324
21.61241666666659;Throttle position;12.9411764705882;%;40.931518;29.3287324
21.691366666666607;Throttle position;16.078431372549;%;40.931518;29.3287324
21.779983333333316;Throttle position;24.3137254901961;%;40.9303416;29.3265854
21.861333333333338;Throttle position;15.2941176470588;%;40.9303416;29.3265854
21.947583333333267;Throttle position;21.5686274509804;%;40.930874;29.3273745
22.029416666666656;Throttle position;14.1176470588235;%;40.930874;29.3273745
22.117300000000007;Throttle position;14.9019607843137;%;40.930874;29.3273745
22.194816666666643;Throttle position;14.9019607843137;%;40.930874;29.3273745
22.283816666666585;Throttle position;14.5098039215686;%;40.930874;29.3273745
22.37531666666667;Throttle position;14.1176470588235;%;40.9316515851116;29.3320298850391
22.46809999999993;Throttle position;12.5490196078431;%;40.9319781867006;29.3326079091698
22.55064999999995;Throttle position;23.921568627451;%;40.931631;29.3320478
22.633400000000012;Throttle position;27.4509803921569;%;40.931631;29.3320478
22.71869999999993;Throttle position;14.9019607843137;%;40.931631;29.3320478
22.802150000000015;Throttle position;14.5098039215686;%;40.931631;29.3320478
22.884899999999956;Throttle position;19.2156862745098;%;40.9305558;29.336283
22.966749999999955;Throttle position;32.5490196078431;%;40.9305558;29.336283
23.050350000000012;Throttle position;23.5294117647059;%;40.9305558;29.336283
23.136833333333318;Throttle position;14.9019607843137;%;40.9305558;29.336283
23.21698333333334;Throttle position;22.3529411764706;%;40.9305558;29.336283
23.30108333333325;Throttle position;21.1764705882353;%;40.9305558;29.336283
23.383083333333342;Throttle position;19.2156862745098;%;40.9328562;29.3379204
23.465616666666634;Throttle position;23.921568627451;%;40.9328562;29.3379204
23.550999999999963;Throttle position;21.5686274509804;%;40.9328562;29.3379204
23.63774999999999;Throttle position;14.5098039215686;%;40.9328562;29.3379204
23.722616666666607;Throttle position;14.1176470588235;%;40.9328562;29.3379204
23.80558333333332;Throttle position;20.3921568627451;%;40.9328562;29.3379204
23.892349999999958;Throttle position;22.7450980392157;%;40.9328562;29.3379204
23.97981666666662;Throttle position;29.8039215686275;%;40.9295451;29.3436548
24.06161666666667;Throttle position;14.9019607843137;%;40.9295451;29.3436548
24.146333333333313;Throttle position;21.9607843137255;%;40.9295451;29.3436548
24.22998333333332;Throttle position;14.5098039215686;%;40.9295451;29.3436548
24.320799999999995;Throttle position;21.5686274509804;%;40.9269457;29.3477201
24.39954999999997;Throttle position;23.5294117647059;%;40.9269457;29.3477201
24.485549999999908;Throttle position;26.2745098039216;%;40.9269457;29.3477201
24.572566666666656;Throttle position;21.9607843137255;%;40.9269457;29.3477201
24.660633333333315;Throttle position;14.5098039215686;%;40.9269457;29.3477201
24.74416666666657;Throttle position;14.5098039215686;%;40.9259025;29.3462684
24.827166666666624;Throttle position;21.5686274509804;%;40.9259025;29.3462684
24.911949999999948;Throttle position;18.4313725490196;%;40.9259025;29.3462684
24.99896666666658;Throttle position;21.9607843137255;%;40.9212473;29.3485686
25.08266666666665;Throttle position;14.1176470588235;%;40.9212473;29.3485686
25.16914999999996;Throttle position;17.2549019607843;%;40.9212473;29.3485686
25.25031666666667;Throttle position;14.1176470588235;%;40.9182864;29.3476145
25.341383333333336;Throttle position;85.8823529411765;%;40.9182864;29.3476145
25.41868333333332;Throttle position;22.3529411764706;%;40.9182864;29.3476145
25.505783333333238;Throttle position;15.2941176470588;%;40.9182864;29.3476145
25.592449999999978;Throttle position;22.3529411764706;%;40.9177162;29.3528012
25.67506666666668;Throttle position;23.921568627451;%;40.9177162;29.3528012
25.758099999999953;Throttle position;19.2156862745098;%;40.9177162;29.3528012
25.844683333333283;Throttle position;22.7450980392157;%;40.9177162;29.3528012
25.931000000000008;Throttle position;14.9019607843137;%;40.9177162;29.3528012
26.013700000000004;Throttle position;19.6078431372549;%;40.8892039;29.3792926
26.096899999999973;Throttle position;24.7058823529412;%;40.8892039;29.3792926
26.184416666666586;Throttle position;24.7058823529412;%;40.8892039;29.3792926
26.27041666666664;Throttle position;24.7058823529412;%;40.8892039;29.3792926
26.358099999999954;Throttle position;23.5294117647059;%;40.9036842;29.3636887
26.43794999999991;Throttle position;22.3529411764706;%;40.9036842;29.3636887
26.523283333333286;Throttle position;25.4901960784314;%;40.9036842;29.3636887
26.608583333333325;Throttle position;24.3137254901961;%;40.9083709;29.3593338
26.691866666666588;Throttle position;23.1372549019608;%;40.9083709;29.3593338
26.781066666666568;Throttle position;21.5686274509804;%;40.9052566599807;29.3629503891026
26.872549999999926;Throttle position;26.2745098039216;%;40.9048040055358;29.3634033330604
26.95526666666665;Throttle position;14.5098039215686;%;40.9058255;29.362237
27.03816666666668;Throttle position;14.1176470588235;%;40.9068961;29.3615112
27.120016666666682;Throttle position;24.3137254901961;%;40.9068961;29.3615112
27.208199999999973;Throttle position;49.8039215686275;%;40.9068961;29.3615112
27.28729999999996;Throttle position;14.5098039215686;%;40.9068961;29.3615112
27.376483333333333;Throttle position;16.078431372549;%;40.8993139;29.365866
27.457883333333303;Throttle position;14.5098039215686;%;40.8993139;29.365866
27.549616666666648;Throttle position;14.9019607843137;%;40.8970241;29.3686804
27.6304833333333;Throttle position;20.0;%;40.8970241;29.3686804
27.715999999999987;Throttle position;27.843137254902;%;40.8970241;29.3686804
27.798749999999927;Throttle position;14.9019607843137;%;40.8970241;29.3686804
27.892799999999987;Throttle position;24.3137254901961;%;40.8970241;29.3686804
27.97639999999992;Throttle position;14.5098039215686;%;40.8970241;29.3686804
28.05639999999997;Throttle position;27.843137254902;%;40.8971588;29.3684063
28.13818333333329;Throttle position;23.1372549019608;%;40.8971588;29.3684063
28.23076666666663;Throttle position;24.7058823529412;%;40.8971588;29.3684063
28.31314999999995;Throttle position;24.7058823529412;%;40.8874201;29.375301
28.40073333333324;Throttle position;15.2941176470588;%;40.8874201;29.375301
28.483050000000002;Throttle position;15.2941176470588;%;40.8874201;29.375301
28.571583333333304;Throttle position;14.5098039215686;%;40.8874201;29.375301
28.651999999999923;Throttle position;16.4705882352941;%;40.8870295;29.3756639
28.73918333333325;Throttle position;13.7254901960784;%;40.8870295;29.3756639
28.826649999999912;Throttle position;12.5490196078431;%;40.8847339;29.3779473
28.908616666666664;Throttle position;19.6078431372549;%;40.8847556;29.3781282
28.9897333333333;Throttle position;12.5490196078431;%;40.8847556;29.3781282
29.073849999999947;Throttle position;23.921568627451;%;40.8847556;29.3781282
29.159783333333326;Throttle position;23.5294117647059;%;40.8836565;29.3800046
29.242366666666566;Throttle position;13.7254901960784;%;40.8836565;29.3800046
29.32468333333333;Throttle position;16.078431372549;%;40.8836565;29.3800046
29.4131999999999;Throttle position;25.8823529411765;%;40.8836565;29.3800046
29.498733333333316;Throttle position;25.4901960784314;%;40.8854856;29.3773376
29.58143333333331;Throttle position;14.1176470588235;%;40.8854856;29.3773376
29.66334999999999;Throttle position;13.7254901960784;%;40.8854856;29.3773376
29.75224999999991;Throttle position;13.7254901960784;%;40.8854856;29.3773376
29.832983333333324;Throttle position;13.3333333333333;%;40.8878934;29.3752374
29.915549999999953;Throttle position;12.5490196078431;%;40.8878934;29.3752374
29.99848333333333;Throttle position;12.9411764705882;%;40.8878934;29.3752374
30.084850000000007;Throttle position;12.5490196078431;%;40.8894877;29.3742089
30.16496666666656;Throttle position;12.5490196078431;%;40.8894877;29.3742089
30.247799999999916;Throttle position;18.0392156862745;%;40.8894877;29.3742089
30.330566666666588;Throttle position;19.6078431372549;%;40.8894877;29.3742089
30.421799999999955;Throttle position;13.7254901960784;%;40.8897476;29.3745535
30.50664999999996;Throttle position;19.6078431372549;%;40.8897476;29.3745535
30.59350000000001;Throttle position;12.9411764705882;%;40.8897476;29.3745535
30.67403333333326;Throttle position;20.0;%;40.8897476;29.3745535
30.763283333333312;Throttle position;19.2156862745098;%;40.8897476;29.3745535
30.847116666666626;Throttle position;18.8235294117647;%;40.8888079;29.372398
30.93189999999995;Throttle position;16.078431372549;%;40.8888079;29.372398
31.016849999999977;Throttle position;15.6862745098039;%;40.8888079;29.372398
31.10681666666666;Throttle position;12.5490196078431;%;40.8888079;29.372398
31.19499999999995;Throttle position;12.5490196078431;%;40.8888079;29.372398
31.278416666666576;Throttle position;15.6862745098039;%;40.8888079;29.372398
31.36286666666662;Throttle position;13.3333333333333;%;40.8888079;29.372398
31.453549999999936;Throttle position;18.8235294117647;%;40.8963092;29.3745753
31.534449999999925;Throttle position;20.7843137254902;%;40.8963092;29.3745753
31.617066666666627;Throttle position;21.1764705882353;%;40.8963092;29.3745753
31.695666666666632;Throttle position;19.2156862745098;%;40.8963092;29.3745753
31.787349999999908;Throttle position;18.8235294117647;%;40.892041;29.3782626
31.866716666666616;Throttle position;16.078431372549;%;40.892041;29.3782626
31.94993333333332;Throttle position;14.5098039215686;%;40.892041;29.3782626
32.03669999999996;Throttle position;13.7254901960784;%;40.892041;29.3782626
32.12199999999999;Throttle position;16.078431372549;%;40.892041;29.3782626
32.20508333333334;Throttle position;13.3333333333333;%;40.8925529;29.3799392
32.28846666666662;Throttle position;14.1176470588235;%;40.8925529;29.3799392
32.38005;Throttle position;14.1176470588235;%;40.8925529;29.3799392
32.46176666666664;Throttle position;18.4313725490196;%;40.8925529;29.3799392
32.54435;Throttle position;13.7254901960784;%;40.8920172;29.3797501
32.627799999999965;Throttle position;12.9411764705882;%;40.8920172;29.3797501
32.71026666666658;Throttle position;13.7254901960784;%;40.8920172;29.3797501
32.79801666666656;Throttle position;12.9411764705882;%;40.8922303;29.3798057
